Unnamed: 0,Car Name,Price,Depreciation,Reg Date,Mileage,Road Tax,Dereg Value,Engine Cap,Curb Weight,Manufactured,Transmission,OMV,ARF,Power,No. of Owners,COE,Car Make,Car Model Name,COE End Date (raw),COE End Date,Price_num,Depreciation_num,Mileage_num,Road Tax_num,OMV_num,ARF_num,Engine Cap_num,Power_num,No. of Owners_num,COE_num,Cluster
477,Toyota Corolla Altis 1.6A (COE till 03/2026),"$31,800 ","$6,250 /yr",,"160,412 km (10.7k /yr)","$1,113 /yr",,"1,598 cc","1,115 kg",2006.0,Auto,"$16,950 ","$18,645 ",81.0 kW (108 bhp),2,"$49,541 ",Toyota,Corolla Altis 1.6A,,2026-03-01,31800.0,6250.0,16041210.7,1113.0,16950.0,18645.0,1598,81.0108,2.0,49541.0,2.0
478,Toyota Corolla Altis 1.6A Classic,"$55,800 ",,,"88,021 km (18k /yr)",$742 /yr,,"1,598 cc","1,205 kg",2015.0,Auto,"$17,804 ","$17,804 ",90.0 kW (120 bhp),2,"$43,000 ",Toyota,Corolla Altis 1.6A Classic,,,55800.0,,8802118.0,742.0,17804.0,17804.0,1598,90.012,2.0,43000.0,0.0
479,Peugeot 508 Diesel 1.6A BlueHDi Allure,"$56,800 ",,,"88,000 km (17.6k /yr)","$1,144 /yr",,"1,560 cc","1,445 kg",2015.0,Auto,"$26,690 ","$14,366 ",88.0 kW (118 bhp),1,"$46,651 ",Peugeot,508 Diesel 1.6A BlueHDi Allure,,,56800.0,,8800017.6,1144.0,26690.0,14366.0,1560,88.0118,1.0,46651.0,0.0
480,Toyota Vios 1.5A E,"$72,800 ",,,"17,998 km (9.4k /yr)",$682 /yr,,"1,496 cc","1,085 kg",2019.0,Auto,"$13,936 ","$13,936 ",79.0 kW (105 bhp),1,"$25,920 ",Toyota,Vios 1.5A E,,,72800.0,,179989.4,682.0,13936.0,13936.0,1496,79.0105,1.0,25920.0,1.0
481,Toyota Corolla Altis 1.6A (New 10-yr COE),"$54,999 ","$5,500 /yr",,"119,000 km (11.6k /yr)",$816 /yr,N.A.,"1,598 cc","1,195 kg",2010.0,Auto,"$16,446 ","$16,446 ",90.0 kW (120 bhp),3,N.A.,Toyota,Corolla Altis 1.6A,,2035-12-31,54999.0,5500.0,11900011.6,816.0,16446.0,16446.0,1598,90.012,3.0,,2.0
482,Kia Cerato K3 1.6A SX,"$56,800 ",,,"75,000 km (15.1k /yr)",$738 /yr,,"1,591 cc","1,295 kg",2015.0,Auto,"$17,278 ","$17,278 ",95.3 kW (127 bhp),1,"$46,651 ",Kia,Cerato K3 1.6A SX,,,56800.0,,7500015.1,738.0,17278.0,17278.0,1591,95.3127,1.0,46651.0,0.0
483,Kia Cerato K3 1.6A SX Sunroof,"$63,800 ",,,"78,000 km (26.1k /yr)",$738 /yr,,"1,591 cc","1,295 kg",2017.0,Auto,"$15,334 ","$15,334 ",95.3 kW (127 bhp),1,"$41,400 ",Kia,Cerato K3 1.6A SX Sunroof,,,63800.0,,7800026.1,738.0,15334.0,15334.0,1591,95.3127,1.0,41400.0,0.0
484,Nissan Sylphy 1.6A Premium,"$56,800 ",,,"77,689 km (18.4k /yr)",$742 /yr,,"1,598 cc","1,205 kg",2016.0,Auto,"$16,547 ","$16,547 ",85.0 kW (113 bhp),1,"$50,991 ",Nissan,Sylphy 1.6A Premium,,,56800.0,,7768918.4,742.0,16547.0,16547.0,1598,85.0113,1.0,50991.0,0.0
485,Hyundai Elantra 1.6A (New 5-yr COE),"$38,800 ","$7,760 /yr",,"85,028 km (8.9k /yr)",$738 /yr,N.A.,"1,591 cc","1,267 kg",2011.0,Auto,"$11,136 ","$11,136 ",95.6 kW (128 bhp),1,N.A.,Hyundai,Elantra 1.6A,,,38800.0,7760.0,850288.9,738.0,11136.0,11136.0,1591,95.6128,1.0,,0.0
486,Mitsubishi Lancer 1.6M GLX (COE till 09/2024),"$27,888 ","$7,640 /yr",,"270,000 km (23.8k /yr)",$881 /yr,,"1,584 cc","1,132 kg",2009.0,Manual,"$12,634 ","$12,634 ",79.0 kW (105 bhp),4,"$14,743 ",Mitsubishi,Lancer 1.6M GLX,,2024-09-01,27888.0,7640.0,27000023.8,881.0,12634.0,12634.0,1584,79.0105,4.0,14743.0,2.0
487,Hyundai Elantra 1.6A GLS S,"$53,800 ",,,"112,000 km (24.5k /yr)",$738 /yr,,"1,591 cc","1,345 kg",2016.0,Auto,"$13,071 ","$13,071 ",93.8 kW (125 bhp),1,"$52,301 ",Hyundai,Elantra 1.6A GLS S,,,53800.0,,11200024.5,738.0,13071.0,13071.0,1591,93.8125,1.0,52301.0,0.0
488,Toyota Corolla Altis 1.6A (COE till 10/2026),N.A,N.A,,N.A.,"$1,113 /yr",N.A.,"1,598 cc","1,115 kg",2006.0,Auto,"$15,498 ","$12,055 ",81.0 kW (108 bhp),3,"$52,108 ",Toyota,Corolla Altis 1.6A,,2026-10-01,,,,1113.0,15498.0,12055.0,1598,81.0108,3.0,52108.0,
489,Mazda 3 1.6A (COE till 01/2026),"$35,800 ","$7,180 /yr",,"68,153 km (6.8k /yr)",$742 /yr,,"1,598 cc","1,275 kg",2010.0,Auto,"$20,698 ","$20,698 ",77.0 kW (103 bhp),1,"$19,069 ",Mazda,3 1.6A,,2026-01-01,35800.0,7180.0,681536.8,742.0,20698.0,20698.0,1598,77.0103,1.0,19069.0,0.0
490,Nissan Latio 1.5A (COE till 02/2022),"$7,800 ","$7,720 /yr",,N.A.,$958 /yr,,"1,498 cc","1,130 kg",2006.0,Auto,"$14,709 ","$16,180 ",80.0 kW (107 bhp),3,"$25,197 ",Nissan,Latio 1.5A,,2022-02-01,7800.0,7720.0,,958.0,14709.0,16180.0,1498,80.0107,3.0,25197.0,
491,Kia Cerato Forte 1.6A EX,"$21,800 ",,,"111,876 km (13k /yr)",$738 /yr,,"1,591 cc","1,261 kg",2012.0,Auto,"$10,910 ","$10,910 ",91.2 kW (122 bhp),4,"$59,421 ",Kia,Cerato Forte 1.6A EX,,,21800.0,,11187613.0,738.0,10910.0,10910.0,1591,91.2122,4.0,59421.0,2.0
492,Honda Civic 1.6A VTi,"$85,900 ",,,"38,752 km (16.7k /yr)",$742 /yr,,"1,597 cc","1,249 kg",2018.0,Auto,"$20,645 ","$20,903 ",92.0 kW (123 bhp),1,"$32,699 ",Honda,Civic 1.6A VTi,,,85900.0,,3875216.7,742.0,20645.0,20903.0,1597,92.0123,1.0,32699.0,1.0
493,Volkswagen Jetta GP 1.4A TSI,"$58,800 ",,,N.A.,$620 /yr,,"1,390 cc","1,417 kg",2015.0,Auto,"$17,727 ","$17,727 ",90.0 kW (120 bhp),2,"$52,668 ",Volkswagen,Jetta GP 1.4A TSI,,,58800.0,,,620.0,17727.0,17727.0,1390,90.012,2.0,52668.0,
494,Honda Civic Hybrid 1.3A (COE till 06/2030),"$49,800 ","$5,340 /yr",,"109,600 km (10.3k /yr)",$649 /yr,,"1,339 cc","1,290 kg",2008.0,Auto,"$34,100 ","$20,460 ",70.0 kW (93 bhp),6,"$32,875 ",Honda,Civic Hybrid 1.3A,,2030-06-01,49800.0,5340.0,10960010.3,649.0,34100.0,20460.0,1339,70.093,6.0,32875.0,2.0
495,Kia Cerato Forte 1.6A SX (COE till 10/2029),N.A,N.A,,N.A.,$812 /yr,N.A.,"1,591 cc","1,251 kg",2009.0,Auto,"$14,382 ","$14,382 ",92.7 kW (124 bhp),3,"$30,574 ",Kia,Cerato Forte 1.6A SX,,2029-10-01,,,,812.0,14382.0,14382.0,1591,92.7124,3.0,30574.0,
496,Kia Cerato K3 1.6A,"$65,800 ",,,"45,000 km (17.4k /yr)",$738 /yr,,"1,591 cc","1,295 kg",2017.0,Auto,"$11,602 ","$11,602 ",95.3 kW (127 bhp),1,"$36,426 ",Kia,Cerato K3 1.6A,,,65800.0,,4500017.4,738.0,11602.0,11602.0,1591,95.3127,1.0,36426.0,0.0
497,Toyota Corolla Altis 1.6A Elegance,"$62,800 ",,,"51,200 km (11.1k /yr)",$742 /yr,,"1,598 cc","1,215 kg",2016.0,Auto,"$19,990 ","$19,990 ",90.0 kW (120 bhp),1,"$55,200 ",Toyota,Corolla Altis 1.6A Elegance,,,62800.0,,5120011.1,742.0,19990.0,19990.0,1598,90.012,1.0,55200.0,0.0
498,Hyundai Avante 1.6A GLS S (OPC),"$59,800 ",,,"21,120 km (12.2k /yr)",$238 /yr,,"1,591 cc","1,345 kg",2019.0,Auto,"$14,664 ","$14,664 ",93.8 kW (125 bhp),1,"$19,704 ",Hyundai,Avante 1.6A GLS S (OPC),,,59800.0,,2112012.2,238.0,14664.0,14664.0,1591,93.8125,1.0,19704.0,0.0
499,Mazda 3 1.5A Sunroof,"$51,800 ",,,"71,163 km (13.9k /yr)",$682 /yr,,"1,496 cc","1,321 kg",2015.0,Auto,"$15,353 ","$10,353 ",88.0 kW (118 bhp),2,"$54,301 ",Mazda,3 1.5A Sunroof,,,51800.0,,7116313.9,682.0,15353.0,10353.0,1496,88.0118,2.0,54301.0,0.0
500,Toyota Vios 1.5A E,"$76,800 ",,,"13,000 km (10.2k /yr)",$682 /yr,,"1,496 cc","1,085 kg",2019.0,Auto,"$13,870 ","$13,870 ",79.0 kW (105 bhp),1,"$32,309 ",Toyota,Vios 1.5A E,,,76800.0,,1300010.2,682.0,13870.0,13870.0,1496,79.0105,1.0,32309.0,1.0
501,Toyota Corolla Altis 1.6A Elegance,"$48,800 ",,,"93,000 km (14.8k /yr)",$742 /yr,,"1,598 cc","1,205 kg",2014.0,Auto,"$19,144 ","$14,144 ",90.0 kW (120 bhp),1,"$62,000 ",Toyota,Corolla Altis 1.6A Elegance,,,48800.0,,9300014.8,742.0,19144.0,14144.0,1598,90.012,1.0,62000.0,0.0
502,Honda Civic 2.0A (COE till 05/2021),"$5,088 ",N.A.,,N.A.,"$1,815 /yr",,"1,998 cc","1,312 kg",2006.0,Auto,"$22,641 ","$24,906 ",114.0 kW (152 bhp),2,"$23,024 ",Honda,Civic 2.0A,,2021-05-01,5088.0,,,1815.0,22641.0,24906.0,1998,114.0152,2.0,23024.0,
503,Toyota Corolla Altis 1.8A (COE till 06/2030),"$51,988 ","$5,570 /yr",,"122,184 km (11.4k /yr)","$1,069 /yr",,"1,794 cc","1,210 kg",2010.0,Auto,"$19,132 ","$19,132 ",97.0 kW (130 bhp),2,"$33,568 ",Toyota,Corolla Altis 1.8A,,2030-06-01,51988.0,5570.0,12218411.4,1069.0,19132.0,19132.0,1794,97.013,2.0,33568.0,2.0
504,Nissan Sylphy 1.6A Premium Signature Series,"$47,888 ",,,"75,054 km (13.6k /yr)",$742 /yr,,"1,598 cc","1,205 kg",2015.0,Auto,"$16,439 ","$16,439 ",85.0 kW (113 bhp),2,"$58,700 ",Nissan,Sylphy 1.6A Premium Signature Series,,,47888.0,,7505413.6,742.0,16439.0,16439.0,1598,85.0113,2.0,58700.0,0.0
505,Hyundai Elantra 1.6A (New 5-yr COE),"$36,800 ","$7,360 /yr",,"149,000 km (15.7k /yr)",$738 /yr,N.A.,"1,591 cc","1,267 kg",2011.0,Auto,"$13,572 ","$13,572 ",95.6 kW (128 bhp),3,N.A.,Hyundai,Elantra 1.6A,,,36800.0,7360.0,14900015.7,738.0,13572.0,13572.0,1591,95.6128,3.0,,2.0
506,Mitsubishi Attrage 1.2A Sports,"$55,777 ",,,"15,534 km (8.7k /yr)",$506 /yr,,"1,193 cc",940 kg,2018.0,Auto,"$13,554 ","$5,000 ",59.0 kW (79 bhp),1,"$26,309 ",Mitsubishi,Attrage 1.2A Sports,,,55777.0,,155348.7,506.0,13554.0,5000.0,1193,59.079,1.0,26309.0,0.0
507,Mitsubishi Lancer 1.6A (COE till 12/2021),N.A,N.A,,N.A.,"$1,028 /yr",N.A.,"1,584 cc","1,162 kg",2006.0,Auto,"$11,273 ","$12,401 ",79.0 kW (105 bhp),1,"$25,636 ",Mitsubishi,Lancer 1.6A,,2021-12-01,,,,1028.0,11273.0,12401.0,1584,79.0105,1.0,25636.0,
508,Honda Civic 1.8A VTi-S (COE till 12/2024),"$36,800 ","$9,450 /yr",,N.A.,"$1,174 /yr",,"1,799 cc","1,219 kg",2009.0,Auto,"$26,203 ","$26,203 ",103.0 kW (138 bhp),3,"$19,657 ",Honda,Civic 1.8A VTi-S,,2024-12-01,36800.0,9450.0,,1174.0,26203.0,26203.0,1799,103.0138,3.0,19657.0,
509,Toyota Corolla Axio Hybrid 1.5A G,N.A,N.A,,N.A.,$682 /yr,N.A.,"1,496 cc","1,140 kg",2016.0,Auto,"$26,499 ","$5,000 ",73.0 kW (97 bhp),2,"$52,301 ",Toyota,Corolla Axio Hybrid 1.5A G,,,,,,682.0,26499.0,5000.0,1496,73.097,2.0,52301.0,
510,Toyota Corolla Altis 1.6A,"$62,800 ",,,"53,000 km (11.1k /yr)",$742 /yr,,"1,598 cc","1,205 kg",2015.0,Auto,"$19,589 ","$19,589 ",90.0 kW (120 bhp),1,"$47,300 ",Toyota,Corolla Altis 1.6A,,,62800.0,,5300011.1,742.0,19589.0,19589.0,1598,90.012,1.0,47300.0,0.0
511,Hyundai Avante 1.6A (OPC) (COE till 03/2024),"$19,777 ","$6,280 /yr",,N.A.,$386 /yr,,"1,591 cc","1,264 kg",2009.0,Auto,"$11,465 ","$2,054 ",89.7 kW (120 bhp),1,"$12,763 ",Hyundai,Avante 1.6A,,2024-03-01,19777.0,6280.0,,386.0,11465.0,2054.0,1591,89.712,1.0,12763.0,
512,Honda Civic 1.6A VTi,"$68,000 ",,,"71,000 km (17.9k /yr)",$742 /yr,,"1,597 cc","1,249 kg",2016.0,Auto,"$20,818 ","$21,146 ",92.0 kW (123 bhp),1,"$50,889 ",Honda,Civic 1.6A VTi,,,68000.0,,7100017.9,742.0,20818.0,21146.0,1597,92.0123,1.0,50889.0,0.0
513,Mazda 3 1.6A Luxury (COE till 09/2030),"$53,800 ","$5,580 /yr",,"125,000 km (12.1k /yr)",$816 /yr,,"1,598 cc","1,275 kg",2009.0,Auto,"$20,746 ","$20,746 ",77.0 kW (103 bhp),3,"$33,140 ",Mazda,3 1.6A Luxury,,2030-09-01,53800.0,5580.0,12500012.1,816.0,20746.0,20746.0,1598,77.0103,3.0,33140.0,2.0
514,Toyota Vios 1.5A E Sports (COE till 06/2021),"$4,555 ",N.A.,,"104,322 km (7.2k /yr)","$1,026 /yr",,"1,497 cc","1,020 kg",2006.0,Auto,"$12,347 ","$13,582 ",80.0 kW (107 bhp),1,"$23,227 ",Toyota,Vios 1.5A E Sports,,2021-06-01,4555.0,,1043227.2,1026.0,12347.0,13582.0,1497,80.0107,1.0,23227.0,0.0
515,Toyota Corolla Altis 1.6A (COE till 08/2022),"$10,888 ","$7,150 /yr",,N.A.,"$1,039 /yr",,"1,598 cc","1,115 kg",2007.0,Auto,"$14,924 ","$16,417 ",81.0 kW (108 bhp),1,"$22,700 ",Toyota,Corolla Altis 1.6A,,2022-08-01,10888.0,7150.0,,1039.0,14924.0,16417.0,1598,81.0108,1.0,22700.0,
516,Subaru Impreza 1.6M (COE till 03/2023),"$14,000 ","$6,520 /yr",,"146,000 km (11.4k /yr)",$965 /yr,,"1,597 cc","1,260 kg",2007.0,Auto,"$10,250 ","$9,000 ",70.0 kW (93 bhp),5,"$19,637 ",Subaru,Impreza 1.6M,,2023-03-01,14000.0,6520.0,14600011.4,965.0,10250.0,9000.0,1597,70.093,5.0,19637.0,2.0
517,Nissan Sylphy 1.5A Premium (COE till 03/2030),"$49,800 ","$5,460 /yr",,"97,000 km (8.9k /yr)",$752 /yr,,"1,498 cc","1,175 kg",2010.0,Auto,"$18,262 ","$18,262 ",80.0 kW (107 bhp),2,"$33,207 ",Nissan,Sylphy 1.5A Premium,,2030-03-01,49800.0,5460.0,970008.9,752.0,18262.0,18262.0,1498,80.0107,2.0,33207.0,0.0
518,Nissan Latio 1.5A (COE till 03/2024),N.A,N.A,,N.A.,$821 /yr,N.A.,"1,498 cc","1,110 kg",2008.0,Auto,"$18,224 ","$12,885 ",80.0 kW (107 bhp),3,"$12,763 ",Nissan,Latio 1.5A,,2024-03-01,,,,821.0,18224.0,12885.0,1498,80.0107,3.0,12763.0,
519,Honda Civic 1.8A VTi-S (New 10-yr COE),"$67,800 ","$6,780 /yr",,"89,800 km (9.2k /yr)",$978 /yr,N.A.,"1,799 cc","1,219 kg",2009.0,Auto,"$25,827 ","$25,827 ",103.0 kW (138 bhp),2,N.A.,Honda,Civic 1.8A VTi-S,,2035-12-31,67800.0,6780.0,898009.2,978.0,25827.0,25827.0,1799,103.0138,2.0,,1.0
520,Hyundai Avante 1.6A S (COE till 03/2024),"$19,800 ","$6,440 /yr",,"180,000 km (15.1k /yr)",$886 /yr,,"1,591 cc","1,264 kg",2009.0,Auto,"$11,888 ","$11,888 ",89.7 kW (120 bhp),1,"$12,763 ",Hyundai,Avante 1.6A S,,2024-03-01,19800.0,6440.0,18000015.1,886.0,11888.0,11888.0,1591,89.712,1.0,12763.0,2.0
521,Kia Cerato Forte 1.6A SX (New 5-yr COE),"$36,800 ","$7,360 /yr",,"120,206 km (12.3k /yr)",$738 /yr,N.A.,"1,591 cc","1,261 kg",2010.0,Auto,"$13,156 ","$13,156 ",91.1 kW (122 bhp),3,N.A.,Kia,Cerato Forte 1.6A SX,,,36800.0,7360.0,12020612.3,738.0,13156.0,13156.0,1591,91.1122,3.0,,2.0
522,Hyundai Elantra 1.6A GLS S,"$53,800 ",,,"75,069 km (16.1k /yr)",$738 /yr,,"1,591 cc","1,345 kg",2016.0,Auto,"$13,071 ","$13,071 ",93.8 kW (125 bhp),1,"$53,694 ",Hyundai,Elantra 1.6A GLS S,,,53800.0,,7506916.1,738.0,13071.0,13071.0,1591,93.8125,1.0,53694.0,0.0
523,Volkswagen Jetta 1.4A TSI,"$64,800 ",,,"83,988 km (22.1k /yr)",$620 /yr,,"1,390 cc","1,417 kg",2015.0,Auto,"$21,900 ","$22,660 ",90.0 kW (120 bhp),2,"$52,000 ",Volkswagen,Jetta 1.4A TSI,,,64800.0,,8398822.1,620.0,21900.0,22660.0,1390,90.012,2.0,52000.0,0.0
524,Toyota Corolla Axio 1.5A X (COE till 09/2023),"$18,800 ","$7,250 /yr",,"108,098 km (8.7k /yr)",$887 /yr,,"1,496 cc","1,130 kg",2008.0,Auto,"$12,173 ","$12,173 ",81.0 kW (108 bhp),3,"$16,170 ",Toyota,Corolla Axio 1.5A X,,2023-09-01,18800.0,7250.0,1080988.7,887.0,12173.0,12173.0,1496,81.0108,3.0,16170.0,0.0
525,Honda City 1.5A SV,"$76,500 ",,,"7,672 km (5.3k /yr)",$684 /yr,,"1,497 cc","1,096 kg",2019.0,Auto,"$17,608 ","$17,608 ",88.0 kW (118 bhp),1,"$32,725 ",Honda,City 1.5A SV,,,76500.0,,76725.3,684.0,17608.0,17608.0,1497,88.0118,1.0,32725.0,1.0
526,Toyota Vios 1.5A E (COE till 05/2024),"$23,800 ","$7,170 /yr",,"118,000 km (10.1k /yr)",$821 /yr,,"1,497 cc","1,095 kg",2009.0,Auto,"$12,468 ","$12,468 ",80.0 kW (107 bhp),4,"$13,943 ",Toyota,Vios 1.5A E,,2024-05-01,23800.0,7170.0,11800010.1,821.0,12468.0,12468.0,1497,80.0107,4.0,13943.0,2.0
527,Honda Civic Hybrid 1.3A (New 5-yr COE),"$37,800 ","$7,560 /yr",,N.A.,$649 /yr,N.A.,"1,339 cc","1,290 kg",2009.0,Auto,"$35,187 ","$21,113 ",70.0 kW (93 bhp),2,N.A.,Honda,Civic Hybrid 1.3A,,,37800.0,7560.0,,649.0,35187.0,21113.0,1339,70.093,2.0,,
528,Honda Civic 1.8A VTi-S (COE till 10/2023),"$22,665 ","$8,300 /yr",,N.A.,"$1,271 /yr",,"1,799 cc","1,219 kg",2008.0,Auto,"$23,035 ","$23,035 ",103.0 kW (138 bhp),3,"$16,140 ",Honda,Civic 1.8A VTi-S,,2023-10-01,22665.0,8300.0,,1271.0,23035.0,23035.0,1799,103.0138,3.0,16140.0,
529,Mitsubishi Lancer EX 1.5A GLX Sports (COE till 09/2024),"$24,200 ","$6,630 /yr",,"120,000 km (10.7k /yr)",$821 /yr,,"1,499 cc","1,313 kg",2009.0,Auto,"$16,879 ","$16,879 ",80.0 kW (107 bhp),3,"$14,743 ",Mitsubishi,Lancer EX 1.5A GLX Sports,,2024-09-01,24200.0,6630.0,12000010.7,821.0,16879.0,16879.0,1499,80.0107,3.0,14743.0,2.0
530,Renault Megane Sedan Diesel 1.5T dCi,N.A,N.A,,N.A.,"$1,048 /yr",N.A.,"1,461 cc","1,320 kg",2017.0,Auto,"$19,990 ","$5,000 ",81.0 kW (108 bhp),1,"$44,002 ",Renault,Megane Sedan Diesel 1.5T dCi,,,,,,1048.0,19990.0,5000.0,1461,81.0108,1.0,44002.0,
531,Honda Civic 1.6A VTi (COE till 05/2023),"$18,800 ","$8,240 /yr",,"166,000 km (13k /yr)",$962 /yr,,"1,595 cc","1,220 kg",2008.0,Auto,"$19,272 ","$19,272 ",92.0 kW (123 bhp),3,"$19,096 ",Honda,Civic 1.6A VTi,,2023-05-01,18800.0,8240.0,16600013.0,962.0,19272.0,19272.0,1595,92.0123,3.0,19096.0,2.0
532,Hyundai Elantra 1.6A (OPC),"$38,800 ",,,"17,250 km (3.2k /yr)",$238 /yr,,"1,591 cc","1,292 kg",2015.0,Auto,"$12,806 ","$12,806 ",97.0 kW (130 bhp),2,"$38,399 ",Hyundai,Elantra 1.6A (OPC),,,38800.0,,172503.2,238.0,12806.0,12806.0,1591,97.013,2.0,38399.0,0.0
533,Honda Grace Hybrid 1.5A DX,"$67,000 ",,,N.A.,$682 /yr,,"1,496 cc","1,160 kg",2017.0,Auto,"$23,112 ","$5,000 ",101.0 kW (135 bhp),1,"$44,000 ",Honda,Grace Hybrid 1.5A DX,,,67000.0,,,682.0,23112.0,5000.0,1496,101.0135,1.0,44000.0,
534,Hyundai Avante 1.6A GLS Elite,"$80,800 ",,,"20,000 km (13.9k /yr)",$738 /yr,,"1,591 cc","1,345 kg",2019.0,Auto,"$18,070 ","$18,070 ",93.8 kW (125 bhp),1,"$32,725 ",Hyundai,Avante 1.6A GLS Elite,,,80800.0,,2000013.9,738.0,18070.0,18070.0,1591,93.8125,1.0,32725.0,1.0
535,Honda Civic 1.6A VTi (COE till 11/2024),"$33,800 ","$8,950 /yr",,N.A.,$888 /yr,,"1,595 cc","1,220 kg",2008.0,Auto,"$23,665 ","$23,665 ",92.0 kW (123 bhp),3,"$16,208 ",Honda,Civic 1.6A VTi,,2024-11-01,33800.0,8950.0,,888.0,23665.0,23665.0,1595,92.0123,3.0,16208.0,
536,Mazda 3 1.5A Sunroof,"$56,388 ",,,N.A.,$682 /yr,,"1,496 cc","1,310 kg",2017.0,Auto,"$14,476 ","$9,476 ",88.0 kW (118 bhp),2,"$50,101 ",Mazda,3 1.5A Sunroof,,,56388.0,,,682.0,14476.0,9476.0,1496,88.0118,2.0,50101.0,
537,Toyota Corolla Altis 1.6A,"$27,800 ",,,"131,394 km (16.1k /yr)",$742 /yr,,"1,598 cc","1,195 kg",2012.0,Auto,"$14,944 ","$14,944 ",90.0 kW (120 bhp),1,"$59,003 ",Toyota,Corolla Altis 1.6A,,,27800.0,,13139416.1,742.0,14944.0,14944.0,1598,90.012,1.0,59003.0,2.0
538,Mazda 3 1.5A Deluxe,"$48,800 ",,,"58,443 km (10.5k /yr)",$682 /yr,,"1,496 cc","1,321 kg",2015.0,Auto,"$16,669 ","$11,669 ",88.0 kW (118 bhp),1,"$58,700 ",Mazda,3 1.5A Deluxe,,,48800.0,,5844310.5,682.0,16669.0,11669.0,1496,88.0118,1.0,58700.0,0.0
539,Honda Civic 1.8M VTi-S (COE till 04/2024),"$28,800 ","$8,910 /yr",,N.A.,"$1,174 /yr",,"1,799 cc","1,190 kg",2008.0,Manual,"$26,948 ","$26,948 ",103.0 kW (138 bhp),5,"$17,706 ",Honda,Civic 1.8M VTi-S,,2024-04-01,28800.0,8910.0,,1174.0,26948.0,26948.0,1799,103.0138,5.0,17706.0,
540,Kia Cerato Forte 1.6A EX (COE till 12/2025),"$35,800 ","$7,300 /yr",,N.A.,$738 /yr,,"1,591 cc","1,251 kg",2009.0,Auto,"$11,265 ","$11,265 ",92.7 kW (124 bhp),2,"$18,652 ",Kia,Cerato Forte 1.6A EX,,2025-12-01,35800.0,7300.0,,738.0,11265.0,11265.0,1591,92.7124,2.0,18652.0,
541,Audi Q5 2.0A TFSI Quattro S-Line (COE till 12/2029),"$75,888 ","$8,520 /yr",,"120,000 km (10.8k /yr)","$1,433 /yr",,"1,984 cc","1,740 kg",2009.0,Auto,"$54,862 ","$54,862 ",155.0 kW (207 bhp),4,"$39,313 ",Audi,Q5 2.0A TFSI Quattro S-Line,,2029-12-01,75888.0,8520.0,12000010.8,1433.0,54862.0,54862.0,1984,155.0207,4.0,39313.0,0.0
542,Kia Cerato K3 1.6A EX,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,295 kg",2016.0,Auto,"$14,562 ","$14,562 ",95.3 kW (127 bhp),1,"$43,000 ",Kia,Cerato K3 1.6A EX,,,,,,738.0,14562.0,14562.0,1591,95.3127,1.0,43000.0,
543,Honda City 1.5A SV,"$58,800 ",,,"71,308 km (17k /yr)",$684 /yr,,"1,497 cc","1,096 kg",2016.0,Auto,"$17,459 ","$12,459 ",88.0 kW (118 bhp),1,"$52,668 ",Honda,City 1.5A SV,,,58800.0,,7130817.0,684.0,17459.0,12459.0,1497,88.0118,1.0,52668.0,0.0
544,Honda Civic 1.6A VTi,"$73,840 ",,,N.A.,$742 /yr,,"1,597 cc","1,249 kg",2016.0,Auto,"$20,992 ","$21,389 ",92.0 kW (123 bhp),1,"$50,951 ",Honda,Civic 1.6A VTi,,,73840.0,,,742.0,20992.0,21389.0,1597,92.0123,1.0,50951.0,
545,Honda Civic 1.8A VTi-S (COE till 08/2028),"$57,999 ","$7,740 /yr",,"94,000 km (7.5k /yr)","$1,271 /yr",,"1,799 cc","1,219 kg",2008.0,Auto,"$20,576 ","$20,576 ",103.0 kW (138 bhp),5,"$34,991 ",Honda,Civic 1.8A VTi-S,,2028-08-01,57999.0,7740.0,940007.5,1271.0,20576.0,20576.0,1799,103.0138,5.0,34991.0,0.0
546,Kia Cerato Forte 1.6A SX (New 5-yr COE),"$35,800 ","$7,160 /yr",,N.A.,$738 /yr,N.A.,"1,591 cc","1,251 kg",2010.0,Auto,"$12,663 ","$12,663 ",92.7 kW (124 bhp),4,N.A.,Kia,Cerato Forte 1.6A SX,,,35800.0,7160.0,,738.0,12663.0,12663.0,1591,92.7124,4.0,,
547,Toyota Corolla Altis 1.6A Elegance,"$63,800 ",,,"79,000 km (18.1k /yr)",$742 /yr,,"1,598 cc","1,215 kg",2016.0,Auto,"$19,990 ","$19,990 ",90.0 kW (120 bhp),1,"$50,000 ",Toyota,Corolla Altis 1.6A Elegance,,,63800.0,,7900018.1,742.0,19990.0,19990.0,1598,90.012,1.0,50000.0,0.0
548,Honda Civic 1.8A (COE till 05/2027),"$38,000 ","$6,060 /yr",,N.A.,"$1,369 /yr",,"1,799 cc","1,219 kg",2007.0,Auto,"$19,923 ","$21,916 ",103.0 kW (138 bhp),3,"$52,491 ",Honda,Civic 1.8A,,2027-05-01,38000.0,6060.0,,1369.0,19923.0,21916.0,1799,103.0138,3.0,52491.0,
549,Toyota Corolla Altis 1.6A (New 5-yr COE),"$33,800 ","$6,760 /yr",,N.A.,$742 /yr,N.A.,"1,598 cc","1,195 kg",2010.0,Auto,"$16,286 ","$16,286 ",90.0 kW (120 bhp),5,N.A.,Toyota,Corolla Altis 1.6A,,,33800.0,6760.0,,742.0,16286.0,16286.0,1598,90.012,5.0,,
